91,,268761.230,3743263.150,2594.860
92,,268761.933,3743268.766,2594.235
93,,268763.695,3743272.941,2592.459
94,,268765.650,3743276.248,2591.067
95,,268766.637,3743280.676,2589.098
96,,268765.488,3743281.344,2589.012
97,,268761.987,3743283.911,2589.024
98,,268761.276,3743288.410,2588.967
99,,268761.592,3743291.834,2589.015
100,,268759.725,3743296.268,2588.981
101,,268761.035,3743301.037,2590.180
102,,268763.331,3743301.259,2591.298
103,,268766.910,3743303.497,2593.191
104,,268771.536,3743302.036,2594.406
105,,268772.587,3743298.262,2596.529
106,,268774.763,3743291.902,2598.560
107,,268780.254,3743273.339,2604.841
108,,268777.847,3743278.636,2603.421
109,,268777.055,3743286.229,2602.257
110,,268774.959,3743291.248,2599.135
111,,268774.778,3743281.124,2600.702
112,,268775.995,3743276.028,2600.593
113,,268781.749,3743270.100,2605.290
114,,268781.776,3743254.333,2608.381
115,,268788.814,3743258.446,2614.957
116,,268787.992,3743263.937,2611.713
117,,268785.264,3743261.800,2609.085
118,,268782.572,3743260.234,2606.938
119,,268776.866,3743258.750,2604.233
120,,268771.842,3743256.064,2601.591
121,,268767.090,3743266.087,2596.870
122,,268772.809,3743270.535,2598.394
123,,268772.532,3743264.326,2600.417
124,,268770.914,3743279.024,2593.899
125,,268770.904,3743279.022,2593.770
126,,268771.430,3743277.838,2593.644
127,,268765.723,3743271.808,2594.522
128,,268763.897,3743268.216,2594.997
129,,268762.675,3743262.678,2595.573
130,,268761.730,3743259.265,2595.376
131,,268764.318,3743255.669,2595.995
132,,268770.231,3743250.620,2594.718
133,,268772.449,3743249.501,2597.656
134,,268771.642,3743251.781,2597.070
135,,268766.839,3743255.874,2598.363
136,,268765.991,3743260.396,2598.802
137,,268768.176,3743265.959,2597.936
138,,268770.074,3743269.077,2597.553
139,,268773.215,3743275.914,2597.745
140,,268776.431,3743273.724,2599.985
141,,268769.698,3743248.165,2594.434
142,,268770.060,3743250.261,2594.414
143,,268767.172,3743253.194,2595.043
144,,268763.226,3743255.955,2595.691
145,,268763.007,3743259.514,2595.755
146,,268762.458,3743261.987,2595.834
147,,268763.066,3743264.519,2595.590
148,,268766.276,3743270.887,2594.989
149,,268771.457,3743276.646,2594.414
150,,268773.155,3743275.864,2597.661
151,,268770.724,3743270.342,2597.805
152,,268769.218,3743266.819,2597.954
153,,268766.761,3743262.252,2598.609
154,,268765.583,3743259.534,2598.467
155,,268771.749,3743248.853,2596.758
156,,268773.783,3743248.569,2599.417
157,,268772.475,3743252.888,2598.839
158,,268768.512,3743256.773,2600.885
159,,268769.339,3743261.115,2601.084
160,,268774.071,3743267.591,2600.536
161,,268776.424,3743273.772,2600.070
162,,268779.661,3743271.982,2602.752
163,,268780.554,3743268.160,2603.040
164,,268776.561,3743263.473,2603.316
165,,268774.741,3743259.202,2603.500
166,,268774.245,3743251.543,2603.276
167,,268777.550,3743247.277,2602.773
168,,268781.667,3743246.550,2605.739
169,,268778.030,3743251.887,2605.240
170,,268776.381,3743256.514,2605.586
171,,268778.510,3743260.784,2604.815
172,,268780.731,3743265.417,2604.609
173,,268786.627,3743262.496,2610.782
174,,268784.754,3743258.767,2610.836
175,,268783.359,3743255.041,2610.859
176,,268784.855,3743249.268,2610.827
177,,268785.738,3743245.389,2610.646
178,,268789.724,3743244.760,2613.903
179,,268790.687,3743247.518,2615.072
180,,268787.205,3743249.513,2614.962
181,,268786.571,3743251.995,2614.932
182,,268786.225,3743255.784,2615.069
183,,268789.483,3743261.694,2615.189
184,,268788.940,3743259.099,2615.091
185,,268684.583,3743257.533,2615.566
186,,268768.276,3743082.675,2592.547
187,,268768.031,3743080.405,2590.483
188,,268766.407,3743080.056,2588.055
189,,268761.674,3743097.463,2590.818
190,,268759.514,3743102.042,2591.344
191,,268758.483,3743099.292,2588.801
192,,268753.483,3743101.093,2587.555
193,,268763.130,3743085.816,2587.395
194,,268765.772,3743086.266,2588.751
195,,268768.050,3743086.470,2590.321
196,,268769.855,3743088.024,2591.762
197,,268769.482,3743091.364,2591.677
198,,268765.492,3743090.259,2589.774
199,,268762.076,3743090.472,2587.186
200,,268761.802,3743097.857,2590.850
201,,268761.802,3743097.857,2590.849
202,,268762.953,3743095.801,2590.150
203,,268760.065,3743096.923,2589.409
204,,268758.528,3743096.282,2587.589
205,,268754.239,3743101.726,2587.769
206,,268756.110,3743103.187,2589.495
207,,268759.366,3743102.460,2591.445
208,,268757.417,3743106.717,2591.456
209,,268754.642,3743107.166,2590.001
210,,268749.612,3743108.920,2588.651
211,,268756.551,3743117.116,2590.894
212,,268753.289,3743117.534,2589.523
213,,268751.890,3743117.743,2588.025
214,,268754.724,3743106.133,2591.506
215,,268754.843,3743108.113,2591.003
216,,268753.226,3743107.045,2589.599
217,,268759.391,3743102.977,2593.078
218,,268758.038,3743107.371,2593.037
219,,268755.895,3743109.316,2591.973
220,,268753.770,3743110.464,2590.294
221,,268754.955,3743111.605,2590.726
222,,268755.796,3743111.973,2591.719
223,,268755.899,3743129.877,2590.469
224,,268754.630,3743125.235,2589.956
225,,268756.996,3743125.440,2591.352
226,,268758.864,3743121.434,2592.651
227,,268759.352,3743124.199,2592.475
228,,268759.324,3743127.588,2592.661
229,,268759.219,3743131.503,2592.560
230,,268757.827,3743130.977,2591.705
231,,268754.181,3743135.598,2589.920
232,,268755.411,3743137.914,2589.631
233,,268758.167,3743115.750,2592.557
234,,268756.022,3743115.531,2591.033
235,,268753.586,3743115.046,2591.443
236,,268751.202,3743124.646,2589.431
237,,268753.700,3743122.887,2590.752
238,,268757.187,3743122.458,2592.176
239,,268759.219,3743126.506,2592.987
240,,268756.555,3743127.911,2590.810
241,,268753.820,3743127.167,2589.670
242,,268749.809,3743129.514,2588.544
243,,268756.743,3743249.617,2592.091
244,,268750.243,3743248.802,2591.294
245,,268756.141,3743239.505,2591.680
246,,268754.763,3743236.235,2590.799
247,,268750.985,3743219.501,2588.207
248,,268754.954,3743223.773,2590.462
249,,268755.914,3743231.787,2590.750
250,,268752.559,3743229.937,2588.283
251,,268748.597,3743235.525,2589.264
252,,268750.901,3743245.388,2588.571
253,,268749.847,3743232.919,2588.212
254,,268748.083,3743225.860,2588.192
255,,268746.788,3743215.445,2588.254
256,,268746.954,3743209.357,2588.235
257,,268747.307,3743205.608,2588.230
258,,268747.460,3743202.759,2588.140
259,,268747.710,3743200.574,2588.016
260,,268748.155,3743197.873,2587.993
261,,268749.525,3743195.947,2587.967
262,,268747.533,3743188.443,2587.926
263,,268745.361,3743178.436,2588.056
264,,268747.175,3743174.269,2587.903
265,,268745.449,3743166.515,2588.507
266,,268756.874,3743135.227,2591.972
267,,268754.214,3743135.083,2590.927
268,,268754.061,3743135.332,2590.492
269,,268752.652,3743133.836,2589.453
270,,268746.635,3743134.963,2588.611
271,,268746.351,3743139.427,2587.946
272,,268749.873,3743137.623,2588.363
273,,268753.310,3743138.139,2588.786
274,,268755.138,3743137.899,2589.365
275,,268755.642,3743137.975,2590.929
276,,268757.903,3743137.874,2591.999
277,,268758.673,3743140.966,2592.139
278,,268755.902,3743141.235,2590.452
279,,268752.198,3743142.652,2589.165
280,,268749.343,3743142.262,2588.687
281,,268745.540,3743142.043,2587.897
282,,268745.027,3743144.354,2588.109
283,,268747.743,3743144.987,2588.627
284,,268751.285,3743144.064,2589.108
285,,268758.360,3743143.529,2591.737
286,,268760.381,3743146.411,2591.733
287,,268755.978,3743147.707,2590.177
288,,268752.729,3743148.462,2589.284
289,,268749.279,3743149.543,2588.688
290,,268744.804,3743150.499,2587.930
291,,268745.686,3743155.323,2587.782
292,,268749.729,3743154.691,2588.579
293,,268753.597,3743154.825,2589.573
294,,268757.035,3743154.810,2590.587
295,,268762.508,3743155.218,2592.179
296,,268762.245,3743158.789,2592.291
297,,268758.439,3743159.442,2590.832
298,,268753.833,3743159.614,2589.564
299,,268749.342,3743160.509,2588.457
300,,268749.733,3743165.042,2588.368
301,,268753.939,3743165.288,2589.081
302,,268756.724,3743164.461,2589.927
303,,268759.452,3743164.512,2591.061
304,,268761.628,3743164.550,2592.214
305,,268761.793,3743169.131,2592.850
306,,268759.793,3743168.788,2591.413
307,,268757.891,3743168.693,2589.903
308,,268753.750,3743170.844,2589.019
309,,268758.512,3743171.856,2591.062
310,,268760.547,3743172.456,2592.903
311,,268759.757,3743177.137,2593.413
312,,268757.924,3743176.274,2591.374
313,,268756.028,3743175.698,2588.964
314,,268752.470,3743186.146,2588.664
315,,268755.825,3743187.693,2589.782
316,,268757.977,3743188.351,2591.947
317,,268759.210,3743188.815,2592.869
318,,268759.479,3743191.536,2592.839
319,,268758.740,3743191.398,2591.742
320,,268755.643,3743189.877,2589.214
321,,268753.560,3743188.883,2588.578
322,,268753.152,3743190.536,2588.646
323,,268755.817,3743191.853,2589.351
324,,268757.724,3743192.408,2591.422
325,,268758.933,3743192.849,2592.842
326,,268757.627,3743194.348,2592.624
327,,268755.118,3743193.520,2590.195
328,,268753.450,3743192.277,2588.761
329,,268757.922,3743187.483,2593.131
330,,268756.514,3743187.807,2590.242
331,,268753.165,3743186.906,2588.622
332,,268755.133,3743217.258,2590.738
333,,268752.208,3743215.362,2588.824
334,,268756.234,3743208.363,2594.148
335,,268754.518,3743207.323,2592.187
336,,268753.341,3743208.227,2590.186
337,,268750.317,3743206.348,2588.671
338,,268756.267,3743169.375,2589.505
339,,268758.156,3743169.151,2590.801
340,,268761.113,3743168.799,2592.540
341,,268753.396,3743173.033,2588.871
342,,268759.471,3743174.187,2592.678
343,,268759.039,3743178.114,2593.115
344,,268757.054,3743177.769,2590.917
345,,268755.725,3743177.536,2589.127
346,,268753.838,3743179.553,2589.027
347,,268755.647,3743180.094,2590.490
348,,268759.037,3743180.773,2593.591
349,,268758.230,3743185.778,2593.542
350,,268754.693,3743184.768,2590.425
351,,268751.872,3743183.889,2588.646
352,,268753.274,3743193.473,2588.647
353,,268755.431,3743195.055,2591.563
354,,268755.535,3743198.944,2591.924
355,,268754.681,3743198.537,2590.720
356,,268753.941,3743198.608,2589.490
357,,268751.882,3743203.302,2589.004
358,,268753.885,3743204.893,2590.322
359,,268754.936,3743206.826,2592.746
360,,268756.673,3743207.490,2594.247
361,,268755.825,3743210.897,2594.098
362,,268754.033,3743210.795,2591.493
363,,268749.948,3743209.543,2589.077
364,,268755.660,3743217.001,2591.866
365,,268754.211,3743215.303,2590.285
366,,268749.480,3743210.592,2589.525
367,,268755.555,3743221.179,2591.589
368,,268749.550,3743218.893,2588.907
369,,268753.780,3743227.134,2591.886
370,,268748.621,3743226.945,2589.129
371,,268741.996,3743202.615,2589.746
372,,268738.202,3743224.724,2591.919
373,,268737.565,3743206.813,2592.338
374,,268738.982,3743197.002,2591.162
375,,268740.640,3743180.073,2589.879
376,,268739.091,3743184.570,2591.241
377,,268730.199,3743153.588,2592.263
378,,268735.015,3743167.689,2593.224
379,,268740.577,3743180.208,2589.978
380,,268742.031,3743109.243,2591.688
381,,268729.279,3743079.485,2592.712
382,,268728.474,3743078.269,2598.983
383,,268726.480,3743078.804,2602.910
384,,268730.560,3743069.742,2603.420
385,,268729.170,3743072.473,2603.264
386,,268730.476,3743068.845,2592.983
387,,268737.653,3743066.716,2589.534
388,,268742.361,3743109.291,2591.588
389,,268729.240,3743077.016,2597.282
390,,268726.445,3743090.823,2597.087
391,,268738.987,3743120.218,2592.048
392,,268728.957,3743116.438,2591.841
393,,268723.417,3743115.926,2592.124
394,,268720.073,3743118.625,2593.101
395,,268728.777,3743116.788,2592.457
396,,268747.811,3743151.501,2590.931
397,,268733.950,3743137.840,2588.729
398,,268731.174,3743140.144,2590.453
399,,268727.875,3743139.395,2592.727
400,,268716.492,3743130.072,2595.439
401,,268715.123,3743139.123,2596.060
402,,268726.604,3743145.462,2594.241
403,,268727.222,3743143.513,2593.169
404,,268730.002,3743145.009,2591.039
405,,268734.927,3743147.155,2588.635
406,,268730.399,3743148.295,2588.665
407,,268729.253,3743148.139,2589.642
408,,268728.084,3743148.363,2591.853
409,,268725.684,3743147.171,2594.120
410,,268712.953,3743139.079,2596.656
411,,268726.411,3743151.969,2594.493
412,,268727.365,3743151.989,2593.145
413,,268727.365,3743151.989,2593.145
414,,268729.970,3743152.470,2590.665
415,,268731.629,3743152.244,2588.693
416,,268734.438,3743158.220,2588.786
417,,268732.497,3743158.281,2592.250
418,,268726.279,3743156.635,2595.322
419,,268731.144,3743161.719,2595.654
420,,268733.907,3743163.130,2593.428
421,,268734.349,3743163.371,2591.510
422,,268738.541,3743164.514,2588.587
423,,268727.889,3743167.435,2594.805
424,,268732.727,3743168.318,2593.963
425,,268734.616,3743168.586,2592.794
426,,268739.678,3743168.733,2588.681
427,,268739.280,3743171.350,2588.590
428,,268738.536,3743171.547,2589.086
429,,268734.500,3743170.927,2592.014
430,,268733.328,3743171.148,2593.305
431,,268727.642,3743170.337,2595.490
432,,268726.599,3743174.573,2596.478
433,,268730.251,3743174.365,2594.889
434,,268733.423,3743174.224,2593.225
435,,268735.350,3743175.012,2590.861
436,,268739.777,3743175.988,2588.608
437,,268741.812,3743180.465,2588.605
438,,268739.285,3743180.795,2591.382
439,,268735.986,3743181.226,2593.022
440,,268728.617,3743182.187,2596.063
441,,268728.942,3743186.780,2596.071
442,,268734.016,3743186.329,2593.440
443,,268736.365,3743185.604,2592.488
444,,268738.819,3743184.845,2591.504
445,,268739.642,3743184.590,2589.845
446,,268740.943,3743184.188,2588.682
447,,268742.593,3743188.959,2588.539
448,,268741.482,3743189.620,2589.611
449,,268739.478,3743190.108,2590.445
450,,268736.408,3743190.535,2591.949
451,,268734.472,3743190.875,2594.061
452,,268728.819,3743192.783,2595.528
453,,268733.036,3743196.769,2595.509
454,,268735.229,3743195.884,2593.336
455,,268737.397,3743195.025,2591.354
456,,268743.337,3743192.476,2588.600
457,,268743.191,3743198.450,2588.532
458,,268741.913,3743198.312,2589.377
459,,268738.853,3743200.804,2590.335
460,,268737.579,3743201.626,2591.537
461,,268736.645,3743201.473,2592.747
462,,268734.188,3743203.331,2594.829
463,,268742.488,3743206.201,2588.681
464,,268740.349,3743207.741,2589.326
465,,268738.615,3743209.008,2590.583
466,,268736.653,3743211.417,2591.897
467,,268735.833,3743212.179,2595.111
468,,268745.715,3743211.561,2588.785
469,,268741.857,3743215.283,2589.401
470,,268739.558,3743217.369,2590.261
471,,268737.215,3743221.643,2591.768
472,,268735.532,3743224.077,2593.867
473,,268740.546,3743227.572,2589.149
474,,268739.171,3743230.445,2590.147
475,,268738.202,3743231.627,2592.662
476,,268736.514,3743233.688,2595.988
477,,268766.537,3743084.533,2599.810
478,,268766.546,3743082.466,2600.422
479,,268766.794,3743078.613,2600.815
480,,268766.649,3743080.285,2600.564
481,,268768.190,3743077.470,2601.757
482,,268768.789,3743076.963,2603.410
483,,268769.382,3743073.366,2603.956
484,,268770.359,3743072.526,2600.648
485,,268766.689,3743072.935,2599.277
486,,268766.550,3743079.040,2598.384
487,,268765.776,3743084.896,2597.328
488,,268765.046,3743087.627,2598.501
489,,268764.803,3743087.590,2600.590
490,,268763.677,3743091.363,2598.348
491,,268764.009,3743091.432,2600.270
492,,268763.444,3743094.086,2600.252
493,,268763.452,3743094.238,2598.393
494,,268762.703,3743097.586,2598.360
495,,268763.863,3743097.895,2600.399
496,,268761.692,3743101.042,2598.353
497,,268762.557,3743101.550,2599.318
498,,268760.644,3743106.728,2599.767
499,,268759.503,3743105.902,2598.354
500,,268759.568,3743109.888,2599.638
501,,268759.010,3743109.455,2598.354
502,,268759.264,3743112.545,2600.162
503,,268757.334,3743112.130,2598.360
504,,268760.547,3743116.822,2599.912
505,,268756.713,3743116.372,2598.601
506,,268758.126,3743119.876,2600.683
507,,268755.606,3743120.542,2598.413
508,,268760.911,3743122.918,2600.616
509,,268758.647,3743124.361,2598.362
510,,268764.807,3743129.325,2600.268
511,,268761.763,3743129.755,2598.755
512,,268766.690,3743133.654,2601.330
513,,268763.699,3743134.489,2599.114
514,,268767.015,3743139.805,2600.556
515,,268764.143,3743139.155,2598.704
516,,268769.140,3743148.078,2600.134
517,,268765.260,3743147.271,2599.035
518,,268768.375,3743154.564,2600.701
519,,268765.725,3743155.828,2598.952
520,,268767.638,3743161.413,2600.286
521,,268763.548,3743158.458,2598.694
522,,268765.358,3743167.055,2600.282
523,,268762.191,3743163.649,2598.665
524,,268761.993,3743169.472,2600.428
525,,268759.334,3743168.350,2598.369
526,,268758.548,3743174.451,2600.342
527,,268757.433,3743174.264,2598.362
528,,268757.800,3743176.579,2600.220
529,,268755.094,3743195.411,2600.025
530,,268753.685,3743195.860,2598.496
531,,268754.650,3743201.821,2599.782
532,,268753.205,3743197.380,2598.533
533,,268756.112,3743205.813,2599.783
534,,268753.775,3743203.630,2598.786
535,,268755.973,3743208.125,2599.779
536,,268755.588,3743208.539,2598.366
537,,268756.566,3743211.591,2599.705
538,,268755.791,3743211.471,2598.373
539,,268756.291,3743218.579,2599.585
540,,268755.941,3743218.456,2598.377
541,,268757.830,3743222.955,2599.538
542,,268755.486,3743220.789,2598.376
543,,268758.078,3743225.966,2599.276
544,,268756.707,3743225.201,2598.389
545,,268757.571,3743227.518,2599.122
546,,268757.171,3743227.664,2598.346
547,,268758.325,3743226.834,2600.111
548,,268756.431,3743219.429,2600.178
549,,268756.696,3743214.125,2600.240
550,,268756.605,3743206.376,2600.431
551,,268755.751,3743200.397,2600.891
552,,268754.783,3743196.618,2600.983
553,,268760.101,3743182.417,2602.724
554,,268759.757,3743174.428,2602.323
555,,268761.714,3743171.171,2601.525
556,,268765.910,3743168.280,2601.315
557,,268767.656,3743162.082,2600.897
558,,268772.060,3743157.208,2602.741
559,,268770.289,3743150.617,2601.214
560,,268770.446,3743146.631,2602.188
561,,268768.274,3743140.692,2602.342
562,,268766.764,3743137.281,2601.100
563,,268765.766,3743131.265,2601.924
564,,268765.843,3743126.553,2601.770
565,,268762.436,3743124.052,2601.823
566,,268758.260,3743119.919,2600.756
567,,268759.037,3743112.170,2599.967
568,,268759.875,3743110.409,2600.140
569,,268762.996,3743106.821,2600.207
570,,268765.709,3743100.589,2601.196
571,,268764.430,3743103.623,2601.102
572,,268767.077,3743096.636,2602.903
573,,268765.901,3743090.396,2602.480
574,,268766.797,3743087.584,2603.166
575,,268768.843,3743084.628,2601.508
576,,268768.957,3743079.142,2600.992
577,,268706.718,3743107.005,2610.048
578,,268710.934,3743109.869,2606.260
579,,268713.880,3743111.378,2603.644
580,,268716.855,3743111.880,2601.514
581,,268705.792,3743109.060,2610.229
582,,268710.791,3743112.425,2606.025
583,,268713.965,3743113.654,2603.264
584,,268718.548,3743117.334,2600.468
585,,268704.437,3743118.050,2611.058
586,,268706.974,3743118.595,2608.140
587,,268711.042,3743119.962,2604.259
588,,268717.702,3743122.383,2599.899
589,,268702.989,3743125.848,2611.884
590,,268707.759,3743125.815,2606.863
591,,268711.178,3743126.103,2603.108
592,,268715.368,3743125.949,2600.044
593,,268701.463,3743135.036,2611.623
594,,268704.907,3743134.468,2607.828
595,,268709.732,3743133.549,2602.842
596,,268718.162,3743132.833,2600.689
597,,268701.162,3743139.576,2611.316
598,,268705.674,3743139.223,2606.981
599,,268711.678,3743138.453,2602.031
600,,268717.083,3743138.011,2599.964
601,,268700.889,3743146.060,2610.550
602,,268703.622,3743145.605,2607.818
603,,268710.240,3743144.504,2604.180
604,,268716.971,3743143.811,2601.416
605,,268722.845,3743142.717,2599.925
606,,268719.919,3743168.419,2599.638
607,,268719.273,3743168.750,2603.249
608,,268717.934,3743168.359,2605.284
609,,268716.036,3743168.345,2607.371
610,,268715.287,3743162.727,2606.946
611,,268717.546,3743162.270,2603.891
612,,268720.684,3743160.261,2601.411
613,,268725.156,3743156.432,2600.647
614,,268712.795,3743158.914,2607.289
615,,268716.570,3743156.095,2604.085
616,,268718.880,3743154.371,2601.838
617,,268723.320,3743151.774,2600.570
618,,268713.203,3743152.338,2607.140
619,,268716.685,3743150.425,2602.714
620,,268719.319,3743148.796,2601.465
621,,268724.415,3743146.395,2599.944
622,,268717.424,3743250.198,2605.728
623,,268713.185,3743250.871,2607.080
624,,268707.843,3743248.391,2611.496
625,,268702.783,3743239.015,2611.791
626,,268711.231,3743239.086,2605.789
627,,268707.123,3743242.095,2609.384
628,,268708.659,3743230.636,2606.485
629,,268700.560,3743233.906,2610.749
630,,268703.395,3743224.039,2612.859
631,,268703.612,3743210.239,2612.652
632,,268713.992,3743218.918,2606.415
633,,268713.377,3743264.828,2614.084
634,,268713.371,3743260.746,2614.578
635,,268710.565,3743256.295,2614.563
636,,268708.288,3743251.876,2614.077
637,,268705.465,3743246.209,2614.025
638,,268706.884,3743249.237,2613.711
639,,268718.263,3743252.848,2607.818
640,,268720.474,3743257.311,2607.861
641,,268720.473,3743257.310,2606.561
642,,268723.209,3743253.722,2604.833
643,,268720.587,3743251.583,2604.653
644,,268716.834,3743248.991,2605.043
645,,268715.923,3743241.873,2604.124
646,,268715.934,3743241.846,2604.126
647,,268715.271,3743239.016,2604.272
648,,268718.526,3743267.696,2610.849
649,,268715.704,3743256.975,2610.564
650,,268713.689,3743250.963,2610.033
651,,268710.051,3743248.155,2610.227
652,,268714.729,3743239.787,2604.536
653,,268711.001,3743241.217,2607.462
654,,268706.396,3743239.727,2611.632
655,,268698.151,3743245.708,2615.467
656,,268697.585,3743238.300,2615.030
657,,268703.784,3743236.872,2611.241
658,,268708.876,3743235.583,2607.203
659,,268713.553,3743233.236,2604.842
660,,268716.053,3743223.941,2605.507
661,,268710.397,3743225.616,2607.211
662,,268705.024,3743227.035,2611.365
663,,268698.701,3743228.194,2615.152
664,,268700.548,3743222.164,2615.166
665,,268706.076,3743221.514,2611.026
666,,268713.462,3743219.363,2607.827
667,,268716.066,3743218.086,2605.238
668,,268715.317,3743211.706,2604.723
669,,268708.555,3743211.907,2609.231
670,,268705.715,3743212.009,2611.522
671,,268700.731,3743212.188,2615.099
672,,268701.058,3743203.740,2615.347
673,,268706.254,3743205.097,2611.563
674,,268709.953,3743205.238,2608.225
675,,268715.457,3743206.825,2604.687
676,,268713.698,3743194.281,2606.422
677,,268713.589,3743196.735,2606.243
678,,268713.514,3743198.854,2606.405
679,,268710.751,3743192.395,2609.262
680,,268710.490,3743194.411,2609.119
681,,268707.831,3743198.035,2609.032
682,,268709.018,3743200.486,2609.029
683,,268705.295,3743204.813,2611.414
684,,268706.845,3743201.136,2610.883
685,,268705.702,3743198.321,2611.148
686,,268704.808,3743194.632,2611.410
687,,268700.876,3743207.269,2615.430
688,,268700.127,3743202.784,2615.352
689,,268700.064,3743200.482,2615.403
690,,268699.984,3743196.744,2615.455
691,,268715.350,3743164.242,2606.404
692,,268717.774,3743172.404,2605.848
693,,268718.133,3743177.441,2606.026
694,,268716.512,3743179.955,2605.979
695,,268716.176,3743182.850,2605.675
696,,268715.773,3743186.374,2605.755
697,,268714.128,3743190.662,2606.307
698,,268711.533,3743192.061,2608.262
699,,268713.261,3743190.820,2608.465
700,,268712.367,3743188.407,2608.459
701,,268711.809,3743184.897,2608.451
702,,268712.873,3743180.673,2608.364
703,,268713.501,3743177.744,2608.352
704,,268715.018,3743174.761,2608.341
705,,268716.117,3743173.738,2608.336
706,,268713.990,3743164.725,2608.609
707,,268714.778,3743161.693,2608.157
708,,268713.566,3743162.179,2611.677
709,,268714.507,3743169.876,2611.232
710,,268712.762,3743172.867,2611.897
711,,268709.808,3743177.155,2612.142
712,,268709.392,3743183.094,2612.605
713,,268708.650,3743186.106,2612.767
714,,268708.747,3743186.840,2614.065
715,,268708.291,3743189.792,2614.510
716,,268710.261,3743189.522,2612.783
717,,268707.224,3743190.790,2612.640
718,,268705.387,3743193.368,2612.476
719,,268701.793,3743192.114,2616.029
720,,268702.968,3743189.417,2616.402
721,,268703.882,3743184.214,2616.426
722,,268708.014,3743180.687,2614.680
723,,268707.014,3743176.661,2614.900
724,,268707.089,3743172.589,2615.850
725,,268709.892,3743169.199,2615.532
726,,268711.301,3743164.156,2615.638
727,,268710.278,3743157.238,2615.884
728,,268759.451,3743024.554,2587.480
729,,268756.473,3743022.226,2587.816
730,,268755.889,3743024.412,2587.722
731,,268755.558,3743026.539,2587.807
732,,268753.818,3743030.130,2587.922
733,,268751.728,3743030.804,2589.566
734,,268752.298,3743025.777,2590.131
735,,268751.713,3743022.584,2590.568
736,,268737.906,3743024.504,2596.870
